Plot_Num,Disturbance,Nutrients,Type,Block,Sub_Plot,Date,Day,Month,Year,Height_cm,Sex
33,D1,N0,CFX-1,B3,9,9/4/2020,9,4,2020,15,F
33,D1,N0,CFX-1,B3,9,9/4/2020,9,4,2020,12,F
34,D0,N0,Helena,B3,10,9/4/2020,9,4,2020,0,
34,D0,N0,Helena,B3,10,9/4/2020,9,4,2020,0,
34,D0,N0,Helena,B3,10,9/4/2020,9,4,2020,0,
34,D0,N0,Helena,B3,10,9/4/2020,9,4,2020,0,
34,D0,N0,Helena,B3,10,9/4/2020,9,4,2020,0,
34,D0,N0,Helena,B3,10,9/4/2020,9,4,2020,0,
35,D1,N1,Helena,B3,11,9/4/2020,9,4,2020,88,M
35,D1,N1,Helena,B3,11,9/4/2020,9,4,2020,48,F
35,D1,N1,Helena,B3,11,9/4/2020,9,4,2020,62,F
35,D1,N1,Helena,B3,11,9/4/2020,9,4,2020,44,F
35,D1,N1,Helena,B3,11,9/4/2020,9,4,2020,69,F
35,D1,N1,Helena,B3,11,9/4/2020,9,4,2020,41,F
36,D0,N0,CFX-1,B3,12,9/4/2020,9,4,2020,0,
36,D0,N0,CFX-1,B3,12,9/4/2020,9,4,2020,0,
36,D0,N0,CFX-1,B3,12,9/4/2020,9,4,2020,0,
36,D0,N0,CFX-1,B3,12,9/4/2020,9,4,2020,0,
36,D0,N0,CFX-1,B3,12,9/4/2020,9,4,2020,0,
36,D0,N0,CFX-1,B3,12,9/4/2020,9,4,2020,0,
37,D1,N1,CFX-1,B4,1,9/4/2020,9,4,2020,0,
37,D1,N1,CFX-1,B4,1,9/4/2020,9,4,2020,0,
37,D1,N1,CFX-1,B4,1,9/4/2020,9,4,2020,0,
37,D1,N1,CFX-1,B4,1,9/4/2020,9,4,2020,0,
37,D1,N1,CFX-1,B4,1,9/4/2020,9,4,2020,0,
37,D1,N1,CFX-1,B4,1,9/4/2020,9,4,2020,0,
38,D0,N0,Helena,B4,2,9/4/2020,9,4,2020,0,
38,D0,N0,Helena,B4,2,9/4/2020,9,4,2020,0,
38,D0,N0,Helena,B4,2,9/4/2020,9,4,2020,0,
38,D0,N0,Helena,B4,2,9/4/2020,9,4,2020,0,
38,D0,N0,Helena,B4,2,9/4/2020,9,4,2020,0,
38,D0,N0,Helena,B4,2,9/4/2020,9,4,2020,0,
38,D0,N0,Helena,B4,2,9/4/2020,9,4,2020,0,
39,D0,N1,Helena,B4,3,9/4/2020,9,4,2020,0,
39,D0,N1,Helena,B4,3,9/4/2020,9,4,2020,0,
39,D0,N1,Helena,B4,3,9/4/2020,9,4,2020,0,
39,D0,N1,Helena,B4,3,9/4/2020,9,4,2020,0,
39,D0,N1,Helena,B4,3,9/4/2020,9,4,2020,0,
39,D0,N1,Helena,B4,3,9/4/2020,9,4,2020,0,
39,D0,N1,Helena,B4,3,9/4/2020,9,4,2020,0,
40,D1,N0,Han-NE,B4,4,9/4/2020,9,4,2020,0,
40,D1,N0,Han-NE,B4,4,9/4/2020,9,4,2020,0,
40,D1,N0,Han-NE,B4,4,9/4/2020,9,4,2020,0,
40,D1,N0,Han-NE,B4,4,9/4/2020,9,4,2020,0,
40,D1,N0,Han-NE,B4,4,9/4/2020,9,4,2020,0,
40,D1,N0,Han-NE,B4,4,9/4/2020,9,4,2020,0,
40,D1,N0,Han-NE,B4,4,9/4/2020,9,4,2020,0,
41,D0,N1,Han-NE,B4,5,9/4/2020,9,4,2020,0,
41,D0,N1,Han-NE,B4,5,9/4/2020,9,4,2020,0,
41,D0,N1,Han-NE,B4,5,9/4/2020,9,4,2020,0,
41,D0,N1,Han-NE,B4,5,9/4/2020,9,4,2020,0,
41,D0,N1,Han-NE,B4,5,9/4/2020,9,4,2020,0,
41,D0,N1,Han-NE,B4,5,9/4/2020,9,4,2020,0,
42,D0,N0,Han-NE,B4,6,9/4/2020,9,4,2020,0,
42,D0,N0,Han-NE,B4,6,9/4/2020,9,4,2020,0,
42,D0,N0,Han-NE,B4,6,9/4/2020,9,4,2020,0,
42,D0,N0,Han-NE,B4,6,9/4/2020,9,4,2020,0,
42,D0,N0,Han-NE,B4,6,9/4/2020,9,4,2020,0,
42,D0,N0,Han-NE,B4,6,9/4/2020,9,4,2020,0,
42,D0,N0,Han-NE,B4,6,9/4/2020,9,4,2020,0,
43,D0,N0,CFX-1,B4,7,9/4/2020,9,4,2020,0,
43,D0,N0,CFX-1,B4,7,9/4/2020,9,4,2020,0,
43,D0,N0,CFX-1,B4,7,9/4/2020,9,4,2020,0,
43,D0,N0,CFX-1,B4,7,9/4/2020,9,4,2020,0,
43,D0,N0,CFX-1,B4,7,9/4/2020,9,4,2020,0,
43,D0,N0,CFX-1,B4,7,9/4/2020,9,4,2020,0,
44,D1,N1,Han-NE,B4,8,9/4/2020,9,4,2020,66,M
44,D1,N1,Han-NE,B4,8,9/4/2020,9,4,2020,48,F
44,D1,N1,Han-NE,B4,8,9/4/2020,9,4,2020,48,F
44,D1,N1,Han-NE,B4,8,9/4/2020,9,4,2020,46,F
44,D1,N1,Han-NE,B4,8,9/4/2020,9,4,2020,0,
44,D1,N1,Han-NE,B4,8,9/4/2020,9,4,2020,0,
45,D1,N0,CFX-1,B4,9,9/4/2020,9,4,2020,49,F
45,D1,N0,CFX-1,B4,9,9/4/2020,9,4,2020,54,F
45,D1,N0,CFX-1,B4,9,9/4/2020,9,4,2020,60,M
45,D1,N0,CFX-1,B4,9,9/4/2020,9,4,2020,53,F
45,D1,N0,CFX-1,B4,9,9/4/2020,9,4,2020,0,
45,D1,N0,CFX-1,B4,9,9/4/2020,9,4,2020,0,
46,D1,N0,Helena,B4,10,9/4/2020,9,4,2020,12,F
46,D1,N0,Helena,B4,10,9/4/2020,9,4,2020,15,F
46,D1,N0,Helena,B4,10,9/4/2020,9,4,2020,13,F
46,D1,N0,Helena,B4,10,9/4/2020,9,4,2020,16,F
46,D1,N0,Helena,B4,10,9/4/2020,9,4,2020,15,F
46,D1,N0,Helena,B4,10,9/4/2020,9,4,2020,0,
47,D1,N1,Helena,B4,11,9/4/2020,9,4,2020,22,F
47,D1,N1,Helena,B4,11,9/4/2020,9,4,2020,26,F
47,D1,N1,Helena,B4,11,9/4/2020,9,4,2020,11,F
47,D1,N1,Helena,B4,11,9/4/2020,9,4,2020,27,F
47,D1,N1,Helena,B4,11,9/4/2020,9,4,2020,15,F
47,D1,N1,Helena,B4,11,9/4/2020,9,4,2020,0,
48,D0,N1,CFX-1,B4,12,9/4/2020,9,4,2020,0,
48,D0,N1,CFX-1,B4,12,9/4/2020,9,4,2020,0,
48,D0,N1,CFX-1,B4,12,9/4/2020,9,4,2020,0,
48,D0,N1,CFX-1,B4,12,9/4/2020,9,4,2020,0,
48,D0,N1,CFX-1,B4,12,9/4/2020,9,4,2020,0,
48,D0,N1,CFX-1,B4,12,9/4/2020,9,4,2020,0,
49,D0,N1,Han-NE,B5,1,9/4/2020,9,4,2020,0,
49,D0,N1,Han-NE,B5,1,9/4/2020,9,4,2020,0,
49,D0,N1,Han-NE,B5,1,9/4/2020,9,4,2020,0,
49,D0,N1,Han-NE,B5,1,9/4/2020,9,4,2020,0,
49,D0,N1,Han-NE,B5,1,9/4/2020,9,4,2020,0,
49,D0,N1,Han-NE,B5,1,9/4/2020,9,4,2020,0,
50,D0,N0,CFX-1,B5,2,9/4/2020,9,4,2020,0,
50,D0,N0,CFX-1,B5,2,9/4/2020,9,4,2020,0,
50,D0,N0,CFX-1,B5,2,9/4/2020,9,4,2020,0,
50,D0,N0,CFX-1,B5,2,9/4/2020,9,4,2020,0,
50,D0,N0,CFX-1,B5,2,9/4/2020,9,4,2020,0,
50,D0,N0,CFX-1,B5,2,9/4/2020,9,4,2020,0,
51,D0,N0,Helena,B5,3,9/4/2020,9,4,2020,0,
51,D0,N0,Helena,B5,3,9/4/2020,9,4,2020,0,
51,D0,N0,Helena,B5,3,9/4/2020,9,4,2020,0,
51,D0,N0,Helena,B5,3,9/4/2020,9,4,2020,0,
51,D0,N0,Helena,B5,3,9/4/2020,9,4,2020,0,
51,D0,N0,Helena,B5,3,9/4/2020,9,4,2020,0,
52,D1,N1,Han-NE,B5,4,9/4/2020,9,4,2020,47,F
52,D1,N1,Han-NE,B5,4,9/4/2020,9,4,2020,45,F
52,D1,N1,Han-NE,B5,4,9/4/2020,9,4,2020,30,F
52,D1,N1,Han-NE,B5,4,9/4/2020,9,4,2020,0,
52,D1,N1,Han-NE,B5,4,9/4/2020,9,4,2020,0,
52,D1,N1,Han-NE,B5,4,9/4/2020,9,4,2020,0,
53,D1,N0,CFX-1,B5,5,9/4/2020,9,4,2020,0,
53,D1,N0,CFX-1,B5,5,9/4/2020,9,4,2020,0,
53,D1,N0,CFX-1,B5,5,9/4/2020,9,4,2020,0,
53,D1,N0,CFX-1,B5,5,9/4/2020,9,4,2020,0,
53,D1,N0,CFX-1,B5,5,9/4/2020,9,4,2020,0,
53,D1,N0,CFX-1,B5,5,9/4/2020,9,4,2020,0,
54,D0,N1,Helena,B5,6,9/4/2020,9,4,2020,0,
54,D0,N1,Helena,B5,6,9/4/2020,9,4,2020,0,
54,D0,N1,Helena,B5,6,9/4/2020,9,4,2020,0,
54,D0,N1,Helena,B5,6,9/4/2020,9,4,2020,0,
54,D0,N1,Helena,B5,6,9/4/2020,9,4,2020,0,
54,D0,N1,Helena,B5,6,9/4/2020,9,4,2020,0,
55,D0,N1,CFX-1,B5,7,9/4/2020,9,4,2020,0,
55,D0,N1,CFX-1,B5,7,9/4/2020,9,4,2020,0,
55,D0,N1,CFX-1,B5,7,9/4/2020,9,4,2020,0,
55,D0,N1,CFX-1,B5,7,9/4/2020,9,4,2020,0,
55,D0,N1,CFX-1,B5,7,9/4/2020,9,4,2020,0,
55,D0,N1,CFX-1,B5,7,9/4/2020,9,4,2020,0,
56,D1,N0,Helena,B5,8,9/4/2020,9,4,2020,0,
56,D1,N0,Helena,B5,8,9/4/2020,9,4,2020,0,
56,D1,N0,Helena,B5,8,9/4/2020,9,4,2020,0,
56,D1,N0,Helena,B5,8,9/4/2020,9,4,2020,0,
56,D1,N0,Helena,B5,8,9/4/2020,9,4,2020,0,
56,D1,N0,Helena,B5,8,9/4/2020,9,4,2020,0,
57,D1,N1,CFX-1,B5,9,9/4/2020,9,4,2020,0,
57,D1,N1,CFX-1,B5,9,9/4/2020,9,4,2020,0,
57,D1,N1,CFX-1,B5,9,9/4/2020,9,4,2020,0,
57,D1,N1,CFX-1,B5,9,9/4/2020,9,4,2020,0,
57,D1,N1,CFX-1,B5,9,9/4/2020,9,4,2020,0,
57,D1,N1,CFX-1,B5,9,9/4/2020,9,4,2020,0,
58,D1,N1,Helena,B5,10,9/4/2020,9,4,2020,30,
58,D1,N1,Helena,B5,10,9/4/2020,9,4,2020,23,F
58,D1,N1,Helena,B5,10,9/4/2020,9,4,2020,17,F
58,D1,N1,Helena,B5,10,9/4/2020,9,4,2020,18,F
58,D1,N1,Helena,B5,10,9/4/2020,9,4,2020,18,F
58,D1,N1,Helena,B5,10,9/4/2020,9,4,2020,0,
59,D0,N0,Han-NE,B5,11,9/4/2020,9,4,2020,0,
59,D0,N0,Han-NE,B5,11,9/4/2020,9,4,2020,0,
59,D0,N0,Han-NE,B5,11,9/4/2020,9,4,2020,0,
59,D0,N0,Han-NE,B5,11,9/4/2020,9,4,2020,0,
59,D0,N0,Han-NE,B5,11,9/4/2020,9,4,2020,0,
59,D0,N0,Han-NE,B5,11,9/4/2020,9,4,2020,0,
60,D1,N0,Han-NE,B5,12,9/4/2020,9,4,2020,22,F
60,D1,N0,Han-NE,B5,12,9/4/2020,9,4,2020,9,F
60,D1,N0,Han-NE,B5,12,9/4/2020,9,4,2020,23,F
60,D1,N0,Han-NE,B5,12,9/4/2020,9,4,2020,33,F
60,D1,N0,Han-NE,B5,12,9/4/2020,9,4,2020,40,M
60,D1,N0,Han-NE,B5,12,9/4/2020,9,4,2020,14,F
61,D0,N0,Han-NE,B6,1,9/4/2020,9,4,2020,0,
61,D0,N0,Han-NE,B6,1,9/4/2020,9,4,2020,0,
61,D0,N0,Han-NE,B6,1,9/4/2020,9,4,2020,0,
61,D0,N0,Han-NE,B6,1,9/4/2020,9,4,2020,0,
61,D0,N0,Han-NE,B6,1,9/4/2020,9,4,2020,0,
61,D0,N0,Han-NE,B6,1,9/4/2020,9,4,2020,0,
62,D1,N1,CFX-1,B6,2,9/4/2020,9,4,2020,0,
62,D1,N1,CFX-1,B6,2,9/4/2020,9,4,2020,0,
62,D1,N1,CFX-1,B6,2,9/4/2020,9,4,2020,0,
62,D1,N1,CFX-1,B6,2,9/4/2020,9,4,2020,0,
62,D1,N1,CFX-1,B6,2,9/4/2020,9,4,2020,0,
62,D1,N1,CFX-1,B6,2,9/4/2020,9,4,2020,0,
63,D0,N0,CFX-1,B6,3,9/4/2020,9,4,2020,0,
63,D0,N0,CFX-1,B6,3,9/4/2020,9,4,2020,0,
63,D0,N0,CFX-1,B6,3,9/4/2020,9,4,2020,0,
63,D0,N0,CFX-1,B6,3,9/4/2020,9,4,2020,0,
63,D0,N0,CFX-1,B6,3,9/4/2020,9,4,2020,0,
63,D0,N0,CFX-1,B6,3,9/4/2020,9,4,2020,0,
64,D0,N0,Helena,B6,4,9/4/2020,9,4,2020,0,
64,D0,N0,Helena,B6,4,9/4/2020,9,4,2020,0,
64,D0,N0,Helena,B6,4,9/4/2020,9,4,2020,0,
64,D0,N0,Helena,B6,4,9/4/2020,9,4,2020,0,
64,D0,N0,Helena,B6,4,9/4/2020,9,4,2020,0,
64,D0,N0,Helena,B6,4,9/4/2020,9,4,2020,0,
65,D1,N0,CFX-1,B6,5,9/4/2020,9,4,2020,0,
65,D1,N0,CFX-1,B6,5,9/4/2020,9,4,2020,0,
65,D1,N0,CFX-1,B6,5,9/4/2020,9,4,2020,0,
65,D1,N0,CFX-1,B6,5,9/4/2020,9,4,2020,0,
65,D1,N0,CFX-1,B6,5,9/4/2020,9,4,2020,0,
65,D1,N0,CFX-1,B6,5,9/4/2020,9,4,2020,0,
66,D1,N1,Helena,B6,6,9/4/2020,9,4,2020,25,F
66,D1,N1,Helena,B6,6,9/4/2020,9,4,2020,14,F
66,D1,N1,Helena,B6,6,9/4/2020,9,4,2020,24,F
66,D1,N1,Helena,B6,6,9/4/2020,9,4,2020,23,F
66,D1,N1,Helena,B6,6,9/4/2020,9,4,2020,0,
66,D1,N1,Helena,B6,6,9/4/2020,9,4,2020,0,
67,D1,N0,Han-NE,B6,7,9/4/2020,9,4,2020,33,M
67,D1,N0,Han-NE,B6,7,9/4/2020,9,4,2020,19,F
67,D1,N0,Han-NE,B6,7,9/4/2020,9,4,2020,0,
67,D1,N0,Han-NE,B6,7,9/4/2020,9,4,2020,0,
67,D1,N0,Han-NE,B6,7,9/4/2020,9,4,2020,0,
67,D1,N0,Han-NE,B6,7,9/4/2020,9,4,2020,0,
68,D1,N0,Helena,B6,8,9/4/2020,9,4,2020,0,
68,D1,N0,Helena,B6,8,9/4/2020,9,4,2020,0,
68,D1,N0,Helena,B6,8,9/4/2020,9,4,2020,0,
68,D1,N0,Helena,B6,8,9/4/2020,9,4,2020,0,
68,D1,N0,Helena,B6,8,9/4/2020,9,4,2020,0,
68,D1,N0,Helena,B6,8,9/4/2020,9,4,2020,0,
69,D0,N1,Han-NE,B6,9,9/4/2020,9,4,2020,0,
69,D0,N1,Han-NE,B6,9,9/4/2020,9,4,2020,0,
69,D0,N1,Han-NE,B6,9,9/4/2020,9,4,2020,0,
69,D0,N1,Han-NE,B6,9,9/4/2020,9,4,2020,0,
69,D0,N1,Han-NE,B6,9,9/4/2020,9,4,2020,0,
69,D0,N1,Han-NE,B6,9,9/4/2020,9,4,2020,0,
70,D0,N1,CFX-1,B6,10,9/4/2020,9,4,2020,0,
70,D0,N1,CFX-1,B6,10,9/4/2020,9,4,2020,0,
70,D0,N1,CFX-1,B6,10,9/4/2020,9,4,2020,0,
70,D0,N1,CFX-1,B6,10,9/4/2020,9,4,2020,0,
70,D0,N1,CFX-1,B6,10,9/4/2020,9,4,2020,0,
70,D0,N1,CFX-1,B6,10,9/4/2020,9,4,2020,0,
71,D1,N1,Han-NE,B6,11,9/4/2020,9,4,2020,14,F
71,D1,N1,Han-NE,B6,11,9/4/2020,9,4,2020,25,F
71,D1,N1,Han-NE,B6,11,9/4/2020,9,4,2020,21,F
71,D1,N1,Han-NE,B6,11,9/4/2020,9,4,2020,13,F
71,D1,N1,Han-NE,B6,11,9/4/2020,9,4,2020,0,
71,D1,N1,Han-NE,B6,11,9/4/2020,9,4,2020,0,
72,D0,N1,Helena,B6,12,9/4/2020,9,4,2020,0,
72,D0,N1,Helena,B6,12,9/4/2020,9,4,2020,0,
72,D0,N1,Helena,B6,12,9/4/2020,9,4,2020,0,
72,D0,N1,Helena,B6,12,9/4/2020,9,4,2020,0,
72,D0,N1,Helena,B6,12,9/4/2020,9,4,2020,0,
72,D0,N1,Helena,B6,12,9/4/2020,9,4,2020,0,
73,D0,N0,CFX-1,B7,1,9/4/2020,9,4,2020,0,
73,D0,N0,CFX-1,B7,1,9/4/2020,9,4,2020,0,
73,D0,N0,CFX-1,B7,1,9/4/2020,9,4,2020,0,
73,D0,N0,CFX-1,B7,1,9/4/2020,9,4,2020,0,
73,D0,N0,CFX-1,B7,1,9/4/2020,9,4,2020,0,
73,D0,N0,CFX-1,B7,1,9/4/2020,9,4,2020,0,
74,D0,N0,Han-NE,B7,2,9/4/2020,9,4,2020,0,
74,D0,N0,Han-NE,B7,2,9/4/2020,9,4,2020,0,
74,D0,N0,Han-NE,B7,2,9/4/2020,9,4,2020,0,
74,D0,N0,Han-NE,B7,2,9/4/2020,9,4,2020,0,
74,D0,N0,Han-NE,B7,2,9/4/2020,9,4,2020,0,
74,D0,N0,Han-NE,B7,2,9/4/2020,9,4,2020,0,
75,D1,N0,Helena,B7,3,9/4/2020,9,4,2020,22,F
75,D1,N0,Helena,B7,3,9/4/2020,9,4,2020,13,F
75,D1,N0,Helena,B7,3,9/4/2020,9,4,2020,16,F
75,D1,N0,Helena,B7,3,9/4/2020,9,4,2020,9,F
75,D1,N0,Helena,B7,3,9/4/2020,9,4,2020,23,F
75,D1,N0,Helena,B7,3,9/4/2020,9,4,2020,19,F
76,D1,N0,CFX-1,B7,4,9/4/2020,9,4,2020,0,
76,D1,N0,CFX-1,B7,4,9/4/2020,9,4,2020,0,
76,D1,N0,CFX-1,B7,4,9/4/2020,9,4,2020,0,
76,D1,N0,CFX-1,B7,4,9/4/2020,9,4,2020,0,
76,D1,N0,CFX-1,B7,4,9/4/2020,9,4,2020,0,
76,D1,N0,CFX-1,B7,4,9/4/2020,9,4,2020,0,
77,D1,N1,CFX-1,B7,5,9/4/2020,9,4,2020,0,
77,D1,N1,CFX-1,B7,5,9/4/2020,9,4,2020,0,
77,D1,N1,CFX-1,B7,5,9/4/2020,9,4,2020,0,
77,D1,N1,CFX-1,B7,5,9/4/2020,9,4,2020,0,
77,D1,N1,CFX-1,B7,5,9/4/2020,9,4,2020,0,
77,D1,N1,CFX-1,B7,5,9/4/2020,9,4,2020,0,
78,D0,N0,Helena,B7,6,9/4/2020,9,4,2020,0,
78,D0,N0,Helena,B7,6,9/4/2020,9,4,2020,0,
78,D0,N0,Helena,B7,6,9/4/2020,9,4,2020,0,
78,D0,N0,Helena,B7,6,9/4/2020,9,4,2020,0,
78,D0,N0,Helena,B7,6,9/4/2020,9,4,2020,0,
78,D0,N0,Helena,B7,6,9/4/2020,9,4,2020,0,
79,D1,N1,Helena,B7,7,9/4/2020,9,4,2020,17,F
79,D1,N1,Helena,B7,7,9/4/2020,9,4,2020,27,F
79,D1,N1,Helena,B7,7,9/4/2020,9,4,2020,21,F
79,D1,N1,Helena,B7,7,9/4/2020,9,4,2020,8,F
79,D1,N1,Helena,B7,7,9/4/2020,9,4,2020,18,F
79,D1,N1,Helena,B7,7,9/4/2020,9,4,2020,24,F
80,D0,N1,Helena,B7,8,9/4/2020,9,4,2020,0,
80,D0,N1,Helena,B7,8,9/4/2020,9,4,2020,0,
80,D0,N1,Helena,B7,8,9/4/2020,9,4,2020,0,
80,D0,N1,Helena,B7,8,9/4/2020,9,4,2020,0,
80,D0,N1,Helena,B7,8,9/4/2020,9,4,2020,0,
80,D0,N1,Helena,B7,8,9/4/2020,9,4,2020,0,
81,D0,N1,Han-NE,B7,9,9/4/2020,9,4,2020,0,
81,D0,N1,Han-NE,B7,9,9/4/2020,9,4,2020,0,
81,D0,N1,Han-NE,B7,9,9/4/2020,9,4,2020,0,
81,D0,N1,Han-NE,B7,9,9/4/2020,9,4,2020,0,
81,D0,N1,Han-NE,B7,9,9/4/2020,9,4,2020,0,
81,D0,N1,Han-NE,B7,9,9/4/2020,9,4,2020,0,
82,D1,N1,Han-NE,B7,10,9/4/2020,9,4,2020,0,
82,D1,N1,Han-NE,B7,10,9/4/2020,9,4,2020,0,
82,D1,N1,Han-NE,B7,10,9/4/2020,9,4,2020,0,
82,D1,N1,Han-NE,B7,10,9/4/2020,9,4,2020,0,
82,D1,N1,Han-NE,B7,10,9/4/2020,9,4,2020,0,
82,D1,N1,Han-NE,B7,10,9/4/2020,9,4,2020,0,
83,D1,N0,Han-NE,B7,11,9/4/2020,9,4,2020,26,F
83,D1,N0,Han-NE,B7,11,9/4/2020,9,4,2020,24,F
83,D1,N0,Han-NE,B7,11,9/4/2020,9,4,2020,32,F
83,D1,N0,Han-NE,B7,11,9/4/2020,9,4,2020,38,F
83,D1,N0,Han-NE,B7,11,9/4/2020,9,4,2020,43,M
83,D1,N0,Han-NE,B7,11,9/4/2020,9,4,2020,17,F
84,D0,N1,CFX-1,B7,12,9/4/2020,9,4,2020,0,
84,D0,N1,CFX-1,B7,12,9/4/2020,9,4,2020,0,
84,D0,N1,CFX-1,B7,12,9/4/2020,9,4,2020,0,
84,D0,N1,CFX-1,B7,12,9/4/2020,9,4,2020,0,
84,D0,N1,CFX-1,B7,12,9/4/2020,9,4,2020,0,
84,D0,N1,CFX-1,B7,12,9/4/2020,9,4,2020,0,
85,D1,N1,Helena,B8,1,9/4/2020,9,4,2020,22,F
85,D1,N1,Helena,B8,1,9/4/2020,9,4,2020,29,F
85,D1,N1,Helena,B8,1,9/4/2020,9,4,2020,25,F
85,D1,N1,Helena,B8,1,9/4/2020,9,4,2020,30,F
85,D1,N1,Helena,B8,1,9/4/2020,9,4,2020,0,
85,D1,N1,Helena,B8,1,9/4/2020,9,4,2020,0,
86,D1,N1,CFX-1,B8,2,9/4/2020,9,4,2020,0,
86,D1,N1,CFX-1,B8,2,9/4/2020,9,4,2020,0,
86,D1,N1,CFX-1,B8,2,9/4/2020,9,4,2020,0,
86,D1,N1,CFX-1,B8,2,9/4/2020,9,4,2020,0,
86,D1,N1,CFX-1,B8,2,9/4/2020,9,4,2020,0,
86,D1,N1,CFX-1,B8,2,9/4/2020,9,4,2020,0,
87,D1,N1,Han-NE,B8,3,9/4/2020,9,4,2020,55,F
87,D1,N1,Han-NE,B8,3,9/4/2020,9,4,2020,47,F
87,D1,N1,Han-NE,B8,3,9/4/2020,9,4,2020,50,F
87,D1,N1,Han-NE,B8,3,9/4/2020,9,4,2020,49,F
87,D1,N1,Han-NE,B8,3,9/4/2020,9,4,2020,31,F
87,D1,N1,Han-NE,B8,3,9/4/2020,9,4,2020,0,
88,D0,N0,Han-NE,B8,4,9/4/2020,9,4,2020,0,
88,D0,N0,Han-NE,B8,4,9/4/2020,9,4,2020,0,
88,D0,N0,Han-NE,B8,4,9/4/2020,9,4,2020,0,
88,D0,N0,Han-NE,B8,4,9/4/2020,9,4,2020,0,
88,D0,N0,Han-NE,B8,4,9/4/2020,9,4,2020,0,
88,D0,N0,Han-NE,B8,4,9/4/2020,9,4,2020,0,
89,D0,N1,CFX-1,B8,5,9/4/2020,9,4,2020,0,
89,D0,N1,CFX-1,B8,5,9/4/2020,9,4,2020,0,
89,D0,N1,CFX-1,B8,5,9/4/2020,9,4,2020,0,
89,D0,N1,CFX-1,B8,5,9/4/2020,9,4,2020,0,
89,D0,N1,CFX-1,B8,5,9/4/2020,9,4,2020,0,
89,D0,N1,CFX-1,B8,5,9/4/2020,9,4,2020,0,
90,D1,N0,Han-NE,B8,6,9/4/2020,9,4,2020,43,F
90,D1,N0,Han-NE,B8,6,9/4/2020,9,4,2020,29,F
90,D1,N0,Han-NE,B8,6,9/4/2020,9,4,2020,50,M
90,D1,N0,Han-NE,B8,6,9/4/2020,9,4,2020,25,F
90,D1,N0,Han-NE,B8,6,9/4/2020,9,4,2020,41,F
90,D1,N0,Han-NE,B8,6,9/4/2020,9,4,2020,56,F
91,D0,N1,Helena,B8,7,9/4/2020,9,4,2020,0,
91,D0,N1,Helena,B8,7,9/4/2020,9,4,2020,0,
91,D0,N1,Helena,B8,7,9/4/2020,9,4,2020,0,
91,D0,N1,Helena,B8,7,9/4/2020,9,4,2020,0,
91,D0,N1,Helena,B8,7,9/4/2020,9,4,2020,0,
91,D0,N1,Helena,B8,7,9/4/2020,9,4,2020,0,
92,D1,N0,Helena,B8,8,9/4/2020,9,4,2020,72,M
92,D1,N0,Helena,B8,8,9/4/2020,9,4,2020,0,
92,D1,N0,Helena,B8,8,9/4/2020,9,4,2020,0,
92,D1,N0,Helena,B8,8,9/4/2020,9,4,2020,0,
92,D1,N0,Helena,B8,8,9/4/2020,9,4,2020,0,
92,D1,N0,Helena,B8,8,9/4/2020,9,4,2020,0,
93,D1,N0,CFX-1,B8,9,9/4/2020,9,4,2020,0,
93,D1,N0,CFX-1,B8,9,9/4/2020,9,4,2020,0,
93,D1,N0,CFX-1,B8,9,9/4/2020,9,4,2020,0,
93,D1,N0,CFX-1,B8,9,9/4/2020,9,4,2020,0,
93,D1,N0,CFX-1,B8,9,9/4/2020,9,4,2020,0,
93,D1,N0,CFX-1,B8,9,9/4/2020,9,4,2020,0,
94,D0,N0,CFX-1,B8,10,9/4/2020,9,4,2020,0,
94,D0,N0,CFX-1,B8,10,9/4/2020,9,4,2020,0,
94,D0,N0,CFX-1,B8,10,9/4/2020,9,4,2020,0,
94,D0,N0,CFX-1,B8,10,9/4/2020,9,4,2020,0,
94,D0,N0,CFX-1,B8,10,9/4/2020,9,4,2020,0,
94,D0,N0,CFX-1,B8,10,9/4/2020,9,4,2020,0,
95,D0,N0,Helena,B8,11,9/4/2020,9,4,2020,0,
95,D0,N0,Helena,B8,11,9/4/2020,9,4,2020,0,
95,D0,N0,Helena,B8,11,9/4/2020,9,4,2020,0,
95,D0,N0,Helena,B8,11,9/4/2020,9,4,2020,0,
95,D0,N0,Helena,B8,11,9/4/2020,9,4,2020,0,
95,D0,N0,Helena,B8,11,9/4/2020,9,4,2020,0,
96,D0,N1,Han-NE,B8,12,9/4/2020,9,4,2020,0,
96,D0,N1,Han-NE,B8,12,9/4/2020,9,4,2020,0,
96,D0,N1,Han-NE,B8,12,9/4/2020,9,4,2020,0,
96,D0,N1,Han-NE,B8,12,9/4/2020,9,4,2020,0,
96,D0,N1,Han-NE,B8,12,9/4/2020,9,4,2020,0,
96,D0,N1,Han-NE,B8,12,9/4/2020,9,4,2020,0,
1,D1,N1,Han-NE,B1,1,10/2/2020,10,2,2020,0,
1,D1,N1,Han-NE,B1,1,10/2/2020,10,2,2020,0,
1,D1,N1,Han-NE,B1,1,10/2/2020,10,2,2020,0,
1,D1,N1,Han-NE,B1,1,10/2/2020,10,2,2020,0,
1,D1,N1,Han-NE,B1,1,10/2/2020,10,2,2020,0,
1,D1,N1,Han-NE,B1,1,10/2/2020,10,2,2020,0,
2,D1,N1,Helena,B1,2,10/2/2020,10,2,2020,0,
2,D1,N1,Helena,B1,2,10/2/2020,10,2,2020,0,
